epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
0,0.7909951940178871,0.5125,0.48500000715255737,0.512499988079071,0.5083056688308716,0.7649999856948853,0.6107784509658813,0.25999999046325684,0.512499988079071,0.5083056688308716,0.7649999856948853,0.6107784509658813,0.25999999046325684,0.512499988079071,0.5083056688308716,0.7649999856948853,0.6107784509658813,0.25999999046325684,0.512499988079071,0.5083056688308716,0.7649999856948853,0.6107784509658813,0.25999999046325684,0.028964707627892494
1,0.7861394782364368,0.525,0.496666673719883,0.5249999761581421,0.5168918967247009,0.7649999856948853,0.6169354915618896,0.2849999964237213,0.5249999761581421,0.5168918967247009,0.7649999856948853,0.6169354915618896,0.2849999964237213,0.5249999761581421,0.5168918967247009,0.7649999856948853,0.6169354915618896,0.2849999964237213,0.5249999761581421,0.5168918967247009,0.7649999856948853,0.6169354915618896,0.2849999964237213,0.05699509009718895
2,0.8134414310753345,0.5,0.5750000104308128,0.5,0.5,0.9700000286102295,0.6598639488220215,0.029999999329447746,0.5,0.5,0.9700000286102295,0.6598639488220215,0.029999999329447746,0.5,0.5,0.9700000286102295,0.6598639488220215,0.029999999329447746,0.5,0.5,0.9700000286102295,0.6598639488220215,0.029999999329447746,0.0
3,0.8044742459058761,0.5075,0.5716666755080223,0.5074999928474426,0.5040000081062317,0.9449999928474426,0.6573913097381592,0.07000000029802322,0.5074999928474426,0.5040000081062317,0.9449999928474426,0.6573913097381592,0.07000000029802322,0.5074999928474426,0.5040000081062317,0.9449999928474426,0.6573913097381592,0.07000000029802322,0.5074999928474426,0.5040000081062317,0.9449999928474426,0.6573913097381592,0.07000000029802322,0.03098386712372303
4,0.7795679834485054,0.5275,0.5700000089406967,0.5274999737739563,0.5152354836463928,0.9300000071525574,0.6631016135215759,0.125,0.5274999737739563,0.5152354836463928,0.9300000071525574,0.6631016135215759,0.125,0.5274999737739563,0.5152354836463928,0.9300000071525574,0.6631016135215759,0.125,0.5274999737739563,0.5152354836463928,0.9300000071525574,0.6631016135215759,0.125,0.09270577132701874
5,0.6375638420879841,0.6725,0.4550000047683716,0.6725000143051147,0.6844919919967651,0.6399999856948853,0.6614987254142761,0.7049999833106995,0.6725000143051147,0.6844919919967651,0.6399999856948853,0.6614987254142761,0.7049999833106995,0.6725000143051147,0.6844919919967651,0.6399999856948853,0.6614987254142761,0.7049999833106995,0.6725000143051147,0.6844919919967651,0.6399999856948853,0.6614987254142761,0.7049999833106995,0.34573113918304443
6,0.5994759863615036,0.7075,0.5916666716337204,0.7074999809265137,0.6721991896629333,0.8100000023841858,0.7346938848495483,0.6050000190734863,0.7074999809265137,0.6721991896629333,0.8100000023841858,0.7346938848495483,0.6050000190734863,0.7074999809265137,0.6721991896629333,0.8100000023841858,0.7346938848495483,0.6050000190734863,0.7074999809265137,0.6721991896629333,0.8100000023841858,0.7346938848495483,0.6050000190734863,0.42400500178337097
7,0.675074215233326,0.6325,0.26666666865348815,0.6324999928474426,0.791208803653717,0.36000001430511475,0.49484536051750183,0.9049999713897705,0.6324999928474426,0.791208803653717,0.36000001430511475,0.49484536051750183,0.9049999713897705,0.6324999928474426,0.791208803653717,0.36000001430511475,0.49484536051750183,0.9049999713897705,0.6324999928474426,0.791208803653717,0.36000001430511475,0.49484536051750183,0.9049999713897705,0.31606465578079224
8,0.617036383152008,0.69,0.5950000044703484,0.6899999976158142,0.632867157459259,0.9049999713897705,0.7448559403419495,0.4749999940395355,0.6899999976158142,0.632867157459259,0.9049999713897705,0.7448559403419495,0.4749999940395355,0.6899999976158142,0.632867157459259,0.9049999713897705,0.7448559403419495,0.4749999940395355,0.6899999976158142,0.632867157459259,0.9049999713897705,0.7448559403419495,0.4749999940395355,0.42089924216270447
9,0.5904399035871029,0.7225,0.3900000023841858,0.7225000262260437,0.8677685856819153,0.5249999761581421,0.6542056202888489,0.9200000166893005,0.7225000262260437,0.8677685856819153,0.5249999761581421,0.6542056202888489,0.9200000166893005,0.7225000262260437,0.8677685856819153,0.5249999761581421,0.6542056202888489,0.9200000166893005,0.7225000262260437,0.8677685856819153,0.5249999761581421,0.6542056202888489,0.9200000166893005,0.4843900501728058
10,0.6594320213794709,0.6525,0.3866666701436043,0.6524999737739563,0.7019867300987244,0.5299999713897705,0.6039885878562927,0.7749999761581421,0.6524999737739563,0.7019867300987244,0.5299999713897705,0.6039885878562927,0.7749999761581421,0.6524999737739563,0.7019867300987244,0.5299999713897705,0.6039885878562927,0.7749999761581421,0.6524999737739563,0.7019867300987244,0.5299999713897705,0.6039885878562927,0.7749999761581421,0.31458765268325806
11,0.5181930935382844,0.795,0.5566666695475578,0.7950000166893005,0.8314606547355652,0.7400000095367432,0.7830687761306763,0.8500000238418579,0.7950000166893005,0.8314606547355652,0.7400000095367432,0.7830687761306763,0.8500000238418579,0.7950000166893005,0.8314606547355652,0.7400000095367432,0.7830687761306763,0.8500000238418579,0.7950000166893005,0.8314606547355652,0.7400000095367432,0.7830687761306763,0.8500000238418579,0.5936022400856018
12,0.4738511894643307,0.84,0.5866666686534882,0.8399999737739563,0.8777777552604675,0.7900000214576721,0.8315789699554443,0.8899999856948853,0.8399999737739563,0.8777777552604675,0.7900000214576721,0.8315789699554443,0.8899999856948853,0.8399999737739563,0.8777777552604675,0.7900000214576721,0.8315789699554443,0.8899999856948853,0.8399999737739563,0.8777777552604675,0.7900000214576721,0.8315789699554443,0.8899999856948853,0.6834257245063782
13,0.4323979279398918,0.8825,0.7050000020861625,0.8824999928474426,0.8283261656761169,0.9649999737739563,0.8914549946784973,0.800000011920929,0.8824999928474426,0.8283261656761169,0.9649999737739563,0.8914549946784973,0.800000011920929,0.8824999928474426,0.8283261656761169,0.9649999737739563,0.8914549946784973,0.800000011920929,0.8824999928474426,0.8283261656761169,0.9649999737739563,0.8914549946784973,0.800000011920929,0.7756311297416687
14,0.44373650223016736,0.8675,0.6216666686534882,0.8675000071525574,0.9248554706573486,0.800000011920929,0.8579088449478149,0.9350000023841858,0.8675000071525574,0.9248554706573486,0.800000011920929,0.8579088449478149,0.9350000023841858,0.8675000071525574,0.9248554706573486,0.800000011920929,0.8579088449478149,0.9350000023841858,0.8675000071525574,0.9248554706573486,0.800000011920929,0.8579088449478149,0.9350000023841858,0.7417906522750854
15,0.39250408664345743,0.9175,0.6900000014901161,0.9175000190734863,0.9195979833602905,0.9150000214576721,0.9172932505607605,0.9200000166893005,0.9175000190734863,0.9195979833602905,0.9150000214576721,0.9172932505607605,0.9200000166893005,0.9175000190734863,0.9195979833602905,0.9150000214576721,0.9172932505607605,0.9200000166893005,0.9175000190734863,0.9195979833602905,0.9150000214576721,0.9172932505607605,0.9200000166893005,0.8350104093551636
16,0.3752765344083309,0.9375,0.6900000008940697,0.9375,0.9146919250488281,0.9649999737739563,0.9391727447509766,0.9100000262260437,0.9375,0.9146919250488281,0.9649999737739563,0.9391727447509766,0.9100000262260437,0.9375,0.9146919250488281,0.9649999737739563,0.9391727447509766,0.9100000262260437,0.9375,0.9146919250488281,0.9649999737739563,0.9391727447509766,0.9100000262260437,0.8763264417648315
17,0.38533467561006546,0.925,0.6800000014901161,0.925000011920929,0.9047619104385376,0.949999988079071,0.9268292784690857,0.8999999761581421,0.925000011920929,0.9047619104385376,0.949999988079071,0.9268292784690857,0.8999999761581421,0.925000011920929,0.9047619104385376,0.949999988079071,0.9268292784690857,0.8999999761581421,0.925000011920929,0.9047619104385376,0.949999988079071,0.9268292784690857,0.8999999761581421,0.8510645031929016
18,0.38033714771270755,0.9325,0.6983333349227905,0.9325000047683716,0.9023255705833435,0.9700000286102295,0.9349397420883179,0.8949999809265137,0.9325000047683716,0.9023255705833435,0.9700000286102295,0.9349397420883179,0.8949999809265137,0.9325000047683716,0.9023255705833435,0.9700000286102295,0.9349397420883179,0.8949999809265137,0.9325000047683716,0.9023255705833435,0.9700000286102295,0.9349397420883179,0.8949999809265137,0.8674431443214417
19,0.36386245280504226,0.95,0.6900000011920929,0.949999988079071,0.9411764740943909,0.9599999785423279,0.9504950642585754,0.9399999976158142,0.949999988079071,0.9411764740943909,0.9599999785423279,0.9504950642585754,0.9399999976158142,0.949999988079071,0.9411764740943909,0.9599999785423279,0.9504950642585754,0.9399999976158142,0.949999988079071,0.9411764740943909,0.9599999785423279,0.9504950642585754,0.9399999976158142,0.9001800417900085
20,0.3554692417383194,0.9575,0.686666667163372,0.9574999809265137,0.9420289993286133,0.9750000238418579,0.9582309722900391,0.9399999976158142,0.9574999809265137,0.9420289993286133,0.9750000238418579,0.9582309722900391,0.9399999976158142,0.9574999809265137,0.9420289993286133,0.9750000238418579,0.9582309722900391,0.9399999976158142,0.9574999809265137,0.9420289993286133,0.9750000238418579,0.9582309722900391,0.9399999976158142,0.9155609607696533
21,0.3476711824536324,0.9625,0.7566666677594185,0.9624999761581421,0.9383886456489563,0.9900000095367432,0.9635036587715149,0.9350000023841858,0.9624999761581421,0.9383886456489563,0.9900000095367432,0.9635036587715149,0.9350000023841858,0.9624999761581421,0.9383886456489563,0.9900000095367432,0.9635036587715149,0.9350000023841858,0.9624999761581421,0.9383886456489563,0.9900000095367432,0.9635036587715149,0.9350000023841858,0.9264022707939148
22,0.3611573624610901,0.9525,0.7166666674613953,0.9524999856948853,0.9788359999656677,0.925000011920929,0.9511567950248718,0.9800000190734863,0.9524999856948853,0.9788359999656677,0.925000011920929,0.9511567950248718,0.9800000190734863,0.9524999856948853,0.9788359999656677,0.925000011920929,0.9511567950248718,0.9800000190734863,0.9524999856948853,0.9788359999656677,0.925000011920929,0.9511567950248718,0.9800000190734863,0.9063719511032104
23,0.345089016854763,0.9675,0.746666667163372,0.9674999713897705,0.9389671087265015,1.0,0.9685230255126953,0.9350000023841858,0.9674999713897705,0.9389671087265015,1.0,0.9685230255126953,0.9350000023841858,0.9674999713897705,0.9389671087265015,1.0,0.9685230255126953,0.9350000023841858,0.9674999713897705,0.9389671087265015,1.0,0.9685230255126953,0.9350000023841858,0.9369814991950989
24,0.3367567971348763,0.9775,0.7216666668653489,0.9775000214576721,0.9704433679580688,0.9850000143051147,0.977667510509491,0.9700000286102295,0.9775000214576721,0.9704433679580688,0.9850000143051147,0.977667510509491,0.9700000286102295,0.9775000214576721,0.9704433679580688,0.9850000143051147,0.977667510509491,0.9700000286102295,0.9775000214576721,0.9704433679580688,0.9850000143051147,0.977667510509491,0.9700000286102295,0.9551074504852295
25,0.3399943940341473,0.975,0.7616666671633721,0.9750000238418579,0.9702970385551453,0.9800000190734863,0.9751243591308594,0.9700000286102295,0.9750000238418579,0.9702970385551453,0.9800000190734863,0.9751243591308594,0.9700000286102295,0.9750000238418579,0.9702970385551453,0.9800000190734863,0.9751243591308594,0.9700000286102295,0.9750000238418579,0.9702970385551453,0.9800000190734863,0.9751243591308594,0.9700000286102295,0.950047492980957
26,0.34421647280454637,0.9675,0.7450000005960464,0.9674999713897705,0.9431279897689819,0.9950000047683716,0.9683698415756226,0.9399999976158142,0.9674999713897705,0.9431279897689819,0.9950000047683716,0.9683698415756226,0.9399999976158142,0.9674999713897705,0.9431279897689819,0.9950000047683716,0.9683698415756226,0.9399999976158142,0.9674999713897705,0.9431279897689819,0.9950000047683716,0.9683698415756226,0.9399999976158142,0.9364174008369446
27,0.32326528191566467,0.99,0.7583333334326744,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
28,0.3404517385363579,0.97,0.7400000002980233,0.9700000286102295,0.9563106894493103,0.9850000143051147,0.9704433679580688,0.9549999833106995,0.9700000286102295,0.9563106894493103,0.9850000143051147,0.9704433679580688,0.9549999833106995,0.9700000286102295,0.9563106894493103,0.9850000143051147,0.9704433679580688,0.9549999833106995,0.9700000286102295,0.9563106894493103,0.9850000143051147,0.9704433679580688,0.9549999833106995,0.940423309803009
29,0.3257440699636936,0.9875,0.7600000002980232,0.987500011920929,0.9756097793579102,1.0,0.9876543283462524,0.9750000238418579,0.987500011920929,0.9756097793579102,1.0,0.9876543283462524,0.9750000238418579,0.987500011920929,0.9756097793579102,1.0,0.9876543283462524,0.9750000238418579,0.987500011920929,0.9756097793579102,1.0,0.9876543283462524,0.9750000238418579,0.9753047823905945
30,0.3258655831217766,0.9875,0.7533333334326744,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.9751096963882446
31,0.3303889785706997,0.9825,0.6800000002980232,0.9825000166893005,0.9707317352294922,0.9950000047683716,0.9827160239219666,0.9700000286102295,0.9825000166893005,0.9707317352294922,0.9950000047683716,0.9827160239219666,0.9700000286102295,0.9825000166893005,0.9707317352294922,0.9950000047683716,0.9827160239219666,0.9700000286102295,0.9825000166893005,0.9707317352294922,0.9950000047683716,0.9827160239219666,0.9700000286102295,0.9653016328811646
32,0.3261999146640301,0.9875,0.7516666668653488,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.9751096963882446
33,0.3232617473602295,0.99,0.7316666668653489,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
34,0.32575678765773775,0.9875,0.7466666668653488,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.9751096963882446
35,0.32576793789863584,0.9875,0.7566666668653488,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.987500011920929,0.9802955389022827,0.9950000047683716,0.9875930547714233,0.9800000190734863,0.9751096963882446
36,0.32377244651317594,0.99,0.7283333334326744,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
37,0.3241464422643185,0.99,0.7466666668653488,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
38,0.3425452466309071,0.97,0.7283333337306976,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9399999976158142
39,0.34046242967247964,0.9725,0.7200000005960464,0.9725000262260437,0.9796954393386841,0.9649999737739563,0.9722921848297119,0.9800000190734863,0.9725000262260437,0.9796954393386841,0.9649999737739563,0.9722921848297119,0.9800000190734863,0.9725000262260437,0.9796954393386841,0.9649999737739563,0.9722921848297119,0.9800000190734863,0.9725000262260437,0.9796954393386841,0.9649999737739563,0.9722921848297119,0.9800000190734863,0.9451063275337219
40,0.3232620504498482,0.99,0.7766666668653488,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
41,0.32326180741190913,0.99,0.735,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
42,0.3232617484033108,0.99,0.7466666668653488,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
43,0.3232618895173073,0.99,0.7483333334326744,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
44,0.3232617473602295,0.99,0.7283333334326744,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
45,0.32329874858260155,0.99,0.7750000002980232,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9900000095367432,0.9803921580314636,1.0,0.9900990128517151,0.9800000190734863,0.9801960587501526
